IES.PADRE,MUNICIPIO,Programa.Académico,Nivel.de.Formación,Metodología,Sexo,Año,Graduados
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,4
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,8
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,2
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,1
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,21
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,52
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,60
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,11
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,8
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,3
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,12
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,16
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,MUJER,2017,26
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,15
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,15
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,21
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,26
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,MUJER,2017,17
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,11
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2017,2
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,MUJER,2017,6
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,Universitaria,Presencial,HOMBRE,2018,42
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,Universitaria,Presencial,HOMBRE,2018,37
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,Universitaria,Presencial,MUJER,2018,65
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,Universitaria,Presencial,MUJER,2018,72
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,Universitaria,Presencial,HOMBRE,2018,9
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,Universitaria,Presencial,HOMBRE,2018,7
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,Universitaria,Presencial,MUJER,2018,32
5802,BOGOTÁ D.C.,CONTADURIA PUBLICA,Universitaria,Presencial,MUJER,2018,11
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,Especialización Universitaria,Presencial,HOMBRE,2018,9
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,Especialización Universitaria,Presencial,HOMBRE,2018,9
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,Especialización Universitaria,Presencial,MUJER,2018,11
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,Especialización Universitaria,Presencial,MUJER,2018,6
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,Especialización Universitaria,Presencial,HOMBRE,2018,59
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,Especialización Universitaria,Presencial,HOMBRE,2018,37
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,Especialización Universitaria,Presencial,MUJER,2018,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,Especialización Universitaria,Presencial,MUJER,2018,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,Especialización Universitaria,Presencial,HOMBRE,2018,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,Especialización Universitaria,Presencial,HOMBRE,2018,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,Especialización Universitaria,Presencial,MUJER,2018,2
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE INGENIERIA HOSPITALARIA,Especialización Universitaria,Presencial,MUJER,2018,2
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,Universitaria,Presencial,HOMBRE,2018,68
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,Universitaria,Presencial,HOMBRE,2018,52
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,Universitaria,Presencial,MUJER,2018,15
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,Universitaria,Presencial,MUJER,2018,9
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,Universitaria,Presencial,HOMBRE,2018,65
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,Universitaria,Presencial,HOMBRE,2018,72
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,Universitaria,Presencial,MUJER,2018,24
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,Universitaria,Presencial,MUJER,2018,18
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,Universitaria,Presencial,HOMBRE,2018,17
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,Universitaria,Presencial,HOMBRE,2018,22
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,Universitaria,Presencial,MUJER,2018,10
5802,BOGOTÁ D.C.,INGENIERIA BIOMEDICA,Universitaria,Presencial,MUJER,2018,16
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,Universitaria,Presencial,HOMBRE,2018,44
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,Universitaria,Presencial,HOMBRE,2018,39
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,Universitaria,Presencial,MUJER,2018,81
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,Universitaria,Presencial,MUJER,2018,90
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,Universitaria,Presencial,HOMBRE,2018,114
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,Universitaria,Presencial,HOMBRE,2018,104
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,Universitaria,Presencial,MUJER,2018,113
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,Universitaria,Presencial,MUJER,2018,87
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,Universitaria,Presencial,HOMBRE,2018,144
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,Universitaria,Presencial,HOMBRE,2018,137
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,Universitaria,Presencial,MUJER,2018,6
5802,BOGOTÁ D.C.,INGENIERIA MECANICA,Universitaria,Presencial,MUJER,2018,6
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,Universitaria,Presencial,MUJER,2018,2
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,Universitaria,Presencial,MUJER,2018,3
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,Universitaria,Presencial,HOMBRE,2018,2
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,Universitaria,Presencial,HOMBRE,2018,2
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,Universitaria,Presencial,MUJER,2018,11
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,Universitaria,Presencial,MUJER,2018,15
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,Universitaria,Presencial,HOMBRE,2018,32
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,Universitaria,Presencial,HOMBRE,2018,16
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,Universitaria,Presencial,MUJER,2018,71
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,Universitaria,Presencial,MUJER,2018,47
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,Universitaria,Presencial,HOMBRE,2018,13
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,Universitaria,Presencial,HOMBRE,2018,8
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,Universitaria,Presencial,MUJER,2018,17
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,Universitaria,Presencial,MUJER,2018,10
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,Tecnológica,Presencial,HOMBRE,2018,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,Tecnológica,Presencial,HOMBRE,2018,4
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,Tecnológica,Presencial,MUJER,2018,18
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,Tecnológica,Presencial,MUJER,2018,8
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,Tecnológica,Presencial,HOMBRE,2018,8
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,Tecnológica,Presencial,HOMBRE,2018,18
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,Tecnológica,Presencial,MUJER,2018,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,Tecnológica,Presencial,MUJER,2018,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,Tecnológica,Presencial,HOMBRE,2018,26
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,Tecnológica,Presencial,HOMBRE,2018,31
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,Tecnológica,Presencial,MUJER,2018,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,Tecnológica,Presencial,MUJER,2018,6
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,Tecnológica,Presencial,HOMBRE,2018,51
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,Tecnológica,Presencial,HOMBRE,2018,58
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,Tecnológica,Presencial,MUJER,2018,98
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,Tecnológica,Presencial,MUJER,2018,89
5802,BOGOTÁ D.C.,ENFERMERIA,Universitaria,Presencial,HOMBRE,2018,2
5802,BOGOTÁ D.C.,ENFERMERIA,Universitaria,Presencial,HOMBRE,2018,2
5802,BOGOTÁ D.C.,ENFERMERIA,Universitaria,Presencial,MUJER,2018,7
5802,BOGOTÁ D.C.,ENFERMERIA,Universitaria,Presencial,MUJER,2018,14
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,Tecnológica,Presencial,HOMBRE,2018,49
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,Tecnológica,Presencial,HOMBRE,2018,48
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,Tecnológica,Presencial,MUJER,2018,8
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,Tecnológica,Presencial,MUJER,2018,12
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,Tecnológica,Presencial,HOMBRE,2018,114
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,Tecnológica,Presencial,HOMBRE,2018,94
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,Tecnológica,Presencial,MUJER,2018,82
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,Tecnológica,Presencial,MUJER,2018,111
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,Tecnológica,Presencial,HOMBRE,2018,22
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,Tecnológica,Presencial,HOMBRE,2018,15
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,Tecnológica,Presencial,MUJER,2018,23
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,Tecnológica,Presencial,MUJER,2018,20
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA INDUSTRIAL,Tecnológica,Presencial,HOMBRE,2018,42
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA INDUSTRIAL,Tecnológica,Presencial,HOMBRE,2018,46
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA INDUSTRIAL,Tecnológica,Presencial,MUJER,2018,5
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA INDUSTRIAL,Tecnológica,Presencial,MUJER,2018,1
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA AUTOMOTRIZ,Tecnológica,Presencial,HOMBRE,2018,109
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA AUTOMOTRIZ,Tecnológica,Presencial,HOMBRE,2018,108
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA AUTOMOTRIZ,Tecnológica,Presencial,MUJER,2018,3
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA AUTOMOTRIZ,Tecnológica,Presencial,MUJER,2018,5
5802,BOGOTÁ D.C.,TECNICA PROFESIONAL EN MECANICA AUTOMOTRIZ,Formación técnica profesional,Presencial,HOMBRE,2018,1
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTIÓN DE COMERCIO EXTERIOR,Tecnológica,Presencial,HOMBRE,2018,22
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTIÓN DE COMERCIO EXTERIOR,Tecnológica,Presencial,HOMBRE,2018,28
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTIÓN DE COMERCIO EXTERIOR,Tecnológica,Presencial,MUJER,2018,38
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTIÓN DE COMERCIO EXTERIOR,Tecnológica,Presencial,MUJER,2018,47
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,Universitaria,Presencial,HOMBRE,2018,22
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,Universitaria,Presencial,HOMBRE,2018,20
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,Universitaria,Presencial,MUJER,2018,2
5802,BOGOTÁ D.C.,INGENIERIA MECATRONICA,Universitaria,Presencial,MUJER,2018,5
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,Tecnológica,Presencial,HOMBRE,2018,32
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,Tecnológica,Presencial,HOMBRE,2018,54
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,Tecnológica,Presencial,MUJER,2018,6
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDUSTRIAL,Tecnológica,Presencial,MUJER,2018,7
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,Tecnológica,Presencial,HOMBRE,2018,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,Tecnológica,Presencial,HOMBRE,2018,7
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,Tecnológica,Presencial,MUJER,2018,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,Tecnológica,Presencial,HOMBRE,2018,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,Tecnológica,Presencial,HOMBRE,2018,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,Tecnológica,Presencial,MUJER,2018,14
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,Tecnológica,Presencial,MUJER,2018,24
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Presencial,HOMBRE,2018,18
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Presencial,HOMBRE,2018,20
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Presencial,MUJER,2018,42
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Presencial,MUJER,2018,60
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Distancia (virtual),HOMBRE,2018,48
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Distancia (virtual),HOMBRE,2018,65
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Distancia (virtual),MUJER,2018,85
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Especialización Universitaria,Distancia (virtual),MUJER,2018,125
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,Especialización Universitaria,Distancia (virtual),HOMBRE,2018,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,Especialización Universitaria,Distancia (virtual),HOMBRE,2018,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,Especialización Universitaria,Distancia (virtual),MUJER,2018,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN EDUCACION PARA LA SOSTENIBILIDAD AMBIENTAL,Especialización Universitaria,Distancia (virtual),MUJER,2018,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,Tecnológica,Presencial,HOMBRE,2018,18
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,Tecnológica,Presencial,HOMBRE,2018,27
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,Tecnológica,Presencial,MUJER,2018,25
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,Tecnológica,Presencial,MUJER,2018,45
5802,BOGOTÁ D.C.,ESPECIALIZACION EN INNOVACION DOCENTE MEDIADA POR TIC,Especialización Universitaria,Distancia (virtual),HOMBRE,2018,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN INNOVACION DOCENTE MEDIADA POR TIC,Especialización Universitaria,Distancia (virtual),MUJER,2018,4
5802,BOGOTÁ D.C.,ESPECIALIZACION EN INNOVACION DOCENTE MEDIADA POR TIC,Especialización Universitaria,Distancia (virtual),MUJER,2018,1
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDURSTIAL,Tecnológica,Presencial,HOMBRE,2018,12
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,1
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACIÓN UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,31
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA INDUSTRIAL,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,34
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION CONTABLE,TECNOLÓGICA,PRESENCIAL,MUJER,2019,11
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,53
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTION GASTRONÓMICA,TECNOLÓGICA,PRESENCIAL,MUJER,2019,8
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,16
5802,BOGOTÁ D.C.,INGENIERIA DE PLASTICOS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,1
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,MUJER,2019,47
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLÓGICA,PRESENCIAL,MUJER,2019,4
5802,BOGOTÁ D.C.,MAESTRÍA EN GERENCIA DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN TIC,MAESTRÍA,PRESENCIAL,MUJER,2019,1
5802,BOGOTÁ D.C.,DISEÑO DE MODAS,UNIVERSITARIA,PRESENCIAL,MUJER,2019,16
5802,BOGOTÁ D.C.,INGENIERIA AMBIENTAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,53
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACIÓN UNIVERSITARIA,DISTANCIA (VIRTUAL),MUJER,2019,233
5802,BOGOTÁ D.C.,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACIÓN UNIVERSITARIA,PRESENCIAL,MUJER,2019,58
5802,BOGOTÁ D.C.,MERCADEO Y PUBLICIDAD,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,21
5802,BOGOTÁ D.C.,TECNOLOGIA EN PROCESAMIENTO DE PLASTICOS,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLÓGICA,PRESENCIAL,MUJER,2019,3
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACIÓN UNIVERSITARIA,PRESENCIAL,MUJER,2019,3
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDURSTIAL,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,3
5802,BOGOTÁ D.C.,TECNOLOGÍA EN GESTIÓN DE COMERCIO EXTERIOR,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,34
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLÓGICA,PRESENCIAL,MUJER,2019,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLÓGICA,PRESENCIAL,MUJER,2019,15
5802,BOGOTÁ D.C.,INGENIERIA INDUSTRIAL,UNIVERSITARIA,PRESENCIAL,MUJER,2019,84
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACIÓN UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,12
5802,BOGOTÁ D.C.,TECNOLOGIA EN SOPORTE DE TELECOMUNICACIONES,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,12
5802,BOGOTÁ D.C.,TECNOLOGÍA EN MECÁNICA INDUSTRIAL,TECNOLÓGICA,PRESENCIAL,MUJER,2019,5
5802,BOGOTÁ D.C.,ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO,ESPECIALIZACIÓN UNIVERSITARIA,PRESENCIAL,MUJER,2019,5
5802,BOGOTÁ D.C.,ENFERMERIA,UNIVERSITARIA,PRESENCIAL,MUJER,2019,17
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,MUJER,2019,80
5802,BOGOTÁ D.C.,COMERCIO INTERNACIONAL,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,26
5802,BOGOTÁ D.C.,PROFESIONAL EN LENGUAS MODERNAS,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,30
5802,BOGOTÁ D.C.,INGENIERIA ELECTRONICA,UNIVERSITARIA,PRESENCIAL,HOMBRE,2019,61
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLÓGICA,PRESENCIAL,MUJER,2019,16
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,42
5802,BOGOTÁ D.C.,TECNOLOGIA EN MERCADEO Y DISEÑO PUBLICITARIO,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,26
5802,BOGOTÁ D.C.,INGENIERIA DE SISTEMAS,UNIVERSITARIA,PRESENCIAL,MUJER,2019,25
5802,BOGOTÁ D.C.,ESPECIALIZACION EN PRODUCCION Y LOGISTICA INTERNACIONAL,ESPECIALIZACIÓN UNIVERSITARIA,PRESENCIAL,MUJER,2019,6
5802,BOGOTÁ D.C.,TECNOLOGIA EN AUTOMATIZACION Y ROBOTICA INDURSTIAL,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,2
5802,BOGOTÁ D.C.,TECNOLOGIA EN GESTION DE PROCESOS INDUSTRIALES,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,92
5802,BOGOTÁ D.C.,TECNOLOGIA EN CREACION Y PRODUCCION DE MODA,TECNOLÓGICA,PRESENCIAL,MUJER,2019,22
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTRONICA INDUSTRIAL,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,19
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO AMBIENTAL,TECNOLÓGICA,PRESENCIAL,MUJER,2019,83
5802,BOGOTÁ D.C.,TECNOLOGIA EN DESARROLLO INFORMATICO,TECNOLÓGICA,PRESENCIAL,MUJER,2019,13
5802,BOGOTÁ D.C.,TECNOLOGIA EN ELECTROMEDICINA,TECNOLÓGICA,PRESENCIAL,HOMBRE,2019,15
